ln,lt,growth_rate,omega,ky,weighted_growth_rate
4.0,4.5,0.11650932889664092,0.23760980526120873,2.9999999999999996,0.011297598151774809
4.5,4.5,0.10253083324318375,0.157218915119551,2.9999999999999996,0.0006584252576498162
5.0,4.5,0.08360793064934072,0.08257836383123214,2.9999999999999996,-0.0029776899899617037
5.5,4.5,0.050240088610602966,0.01832476395187013,2.9999999999999996,-0.0065541497096851505
6.0,4.5,-0.0058581061518602024,-0.006138395341068126,2.9999999999999996,-0.009726510795549393
1.0,5.0,0.19541809616602857,0.7534448754644008,2.9999999999999996,0.18235293970499344
0.5,5.0,0.18976661318072266,0.8184160121364266,2.9999999999999996,0.184751518126845
1.5,5.0,0.18887954065565413,0.6877213680312674,2.9999999999999996,0.15852683059411943
2.0,5.0,0.19056861870428446,0.6196664277571721,2.9999999999999996,0.14481739915783748
2.5,5.0,0.18343082048318474,0.5466907510829044,2.9999999999999996,0.11086215485922545
3.0,5.0,0.17298684774283707,0.46541859062608737,2.9999999999999996,0.09096852675016324
4.0,5.0,0.15909867902905403,0.30443909967278404,2.9999999999999996,0.026332883598019635
3.5,5.0,0.1688862430693095,0.29395850488930253,2.0049751858748066,0.046928874813797705
5.0,5.0,0.12878145004948627,0.1507226642028372,2.9999999999999996,0.0026554932095120623
4.5,5.0,0.1469480171817838,0.22751847787926816,2.9999999999999996,0.010310737825307883
5.5,5.0,0.1041193748356136,0.07827594410965122,2.9999999999999996,-0.0024124578353460695
6.0,5.0,0.06462635617894928,0.015849614329764717,2.9999999999999996,-0.006507068069226269
0.5,5.5,0.20955919243221352,0.8646032748947625,2.9999999999999996,0.20720722407602232
1.0,5.5,0.2218380197989801,0.7986928619438765,2.9999999999999996,0.20088599728462528
2.0,5.5,0.2332099191987108,0.6669961835767771,2.9999999999999996,0.1680240650469029
1.5,5.5,0.2318371948280374,0.7333098688554347,2.9999999999999996,0.18527895880545983
2.5,5.5,0.2274451569551098,0.59830875775685,2.9999999999999996,0.1387819204739601
3.0,5.5,0.21562014936018958,0.525228403106148,2.9999999999999996,0.11704175570409343
3.5,5.5,0.20538201020186264,0.44674050963262335,2.9999999999999996,0.08317549729708046
4.0,5.5,0.1985225140415479,0.3676975861651715,2.9999999999999996,0.04247584442753041
4.5,5.5,0.1892957931378138,0.2915571807373228,2.9999999999999996,0.025499767477395106
5.0,5.5,0.17338673094751755,0.21639362761039804,2.9999999999999996,0.010296602448315144
5.5,5.5,0.15194736240738493,0.14218482619696118,2.9999999999999996,0.003744380238701548
6.0,5.5,0.12295202074171437,0.07173341131333293,2.9999999999999996,-0.0021456881501517445
0.5,6.0,0.22915670646198089,0.911299048859351,2.9999999999999996,0.22974049094932972
1.5,6.0,0.26345355767472894,0.7783895208704376,2.9999999999999996,0.20828122546531624
1.0,6.0,0.24778723069624378,0.8440835985138393,2.9999999999999996,0.22024169403377616
2.0,6.0,0.2695091731624298,0.7127573457930894,2.9999999999999996,0.1864663362432022
3.0,6.0,0.2617300261830283,0.5770485561491485,2.9999999999999996,0.1412843042766231
3.5,6.0,0.25070656131919855,0.5044258281522982,2.9999999999999996,0.11118650079108032
2.5,6.0,0.26829975135334866,0.6460524066047394,2.9999999999999996,0.16754390199920646
4.0,6.0,0.23924385667754366,0.42838239916437304,2.9999999999999996,0.06863334218423454
4.5,6.0,0.22909134645414325,0.35219472109235794,2.9999999999999996,0.041661377755441424
5.5,6.0,0.19722565016026106,0.2042348767190313,2.9999999999999996,0.008941969835095981
6.0,6.0,0.1728925129779908,0.13205922987244953,2.9999999999999996,0.00404632816268744
5.0,6.0,0.21592527952113855,0.2777204441011396,2.9999999999999996,0.023624882553442594
